55.944425,-3.188396,NNW,55.94470216385976,-3.1885108050297095,0.0,248.75
55.94470216385976,-3.1885108050297095,SE,55.9444900318254,-3.1882986729953537,0.0,247.5
55.9444900318254,-3.1882986729953537,ESE,55.94437522679569,-3.1880215091356003,0.0,246.25
55.94437522679569,-3.1880215091356003,E,55.94437522679569,-3.1877215091356,0.0,245.0
55.94437522679569,-3.1877215091356,W,55.94437522679569,-3.1880215091356003,0.0,243.75
55.94437522679569,-3.1880215091356003,WSW,55.94426042176598,-3.1882986729953537,0.0,242.5
55.94426042176598,-3.1882986729953537,N,55.944560421765985,-3.1882986729953537,0.0,241.25
55.944560421765985,-3.1882986729953537,NNW,55.94483758562574,-3.1884134780250633,0.0,240.0
55.94483758562574,-3.1884134780250633,NE,55.9450497176601,-3.1882013459907075,0.0,238.75
55.9450497176601,-3.1882013459907075,SW,55.94483758562574,-3.1884134780250633,0.0,237.5
55.94483758562574,-3.1884134780250633,SE,55.944625453591385,-3.1882013459907075,0.0,236.25
55.944625453591385,-3.1882013459907075,ENE,55.944740258621096,-3.187924182130954,0.0,235.0
55.944740258621096,-3.187924182130954,SSW,55.94446309476134,-3.1880389871606636,0.0,233.75
55.94446309476134,-3.1880389871606636,ESE,55.94434828973163,-3.18776182330091,0.0,232.5
55.94434828973163,-3.18776182330091,SE,55.94413615769727,-3.1875496912665544,0.0,231.25
55.94413615769727,-3.1875496912665544,S,55.94383615769727,-3.1875496912665544,0.0,230.0
55.94383615769727,-3.1875496912665544,NW,55.944048289731626,-3.18776182330091,0.0,228.75
55.944048289731626,-3.18776182330091,SW,55.94383615769727,-3.187973955335266,73.36938705202775,304.82883673508763
55.94383615769727,-3.187973955335266,SW,55.94362402566291,-3.1881860873696217,73.36938705202775,303.57883673508763
55.94362402566291,-3.1881860873696217,WSW,55.9435092206332,-3.188463251229375,73.36938705202775,302.32883673508763
55.9435092206332,-3.188463251229375,WNW,55.94362402566291,-3.1887404150891285,73.36938705202775,301.07883673508763
55.94362402566291,-3.1887404150891285,SSW,55.94334686180316,-3.188855220118838,130.0079472706648,383.4908781071255
55.94334686180316,-3.188855220118838,NE,55.94355899383751,-3.1886430880844823,130.0079472706648,382.2408781071255
55.94355899383751,-3.1886430880844823,ENE,55.94367379886722,-3.188365924224729,130.0079472706648,380.9908781071255
55.94367379886722,-3.188365924224729,W,55.94367379886722,-3.188665924224729,130.0079472706648,379.7408781071255
55.94367379886722,-3.188665924224729,ENE,55.943788603896934,-3.1883887603649756,130.0079472706648,378.4908781071255
55.943788603896934,-3.1883887603649756,SE,55.94357647186258,-3.18817662833062,130.0079472706648,377.2408781071255
55.94357647186258,-3.18817662833062,ESE,55.94346166683287,-3.1878994644708665,130.0079472706648,375.9908781071255
55.94346166683287,-3.1878994644708665,NE,55.94367379886722,-3.1876873324365107,130.0079472706648,374.7408781071255
55.94367379886722,-3.1876873324365107,SSW,55.94339663500747,-3.18780213746622,130.0079472706648,373.4908781071255
55.94339663500747,-3.18780213746622,S,55.943096635007464,-3.18780213746622,130.0079472706648,372.2408781071255
55.943096635007464,-3.18780213746622,N,55.94339663500747,-3.18780213746622,130.0079472706648,370.9908781071255
55.94339663500747,-3.18780213746622,E,55.94339663500747,-3.18750213746622,130.0079472706648,369.7408781071255
55.94339663500747,-3.18750213746622,SSE,55.94311947114771,-3.1873873324365105,130.0079472706648,368.4908781071255
55.94311947114771,-3.1873873324365105,SSE,55.942842307287954,-3.187272527406801,130.0079472706648,367.2408781071255
55.942842307287954,-3.187272527406801,E,55.942842307287954,-3.186972527406801,154.03460232867968,483.08760376786086
55.942842307287954,-3.186972527406801,W,55.942842307287954,-3.187272527406801,154.03460232867968,481.83760376786086
55.942842307287954,-3.187272527406801,N,55.94314230728796,-3.187272527406801,154.03460232867968,480.58760376786086
55.94314230728796,-3.187272527406801,W,55.94314230728796,-3.187572527406801,154.03460232867968,479.33760376786086
55.94314230728796,-3.187572527406801,SSE,55.9428651434282,-3.1874577223770917,154.03460232867968,478.08760376786086
55.9428651434282,-3.1874577223770917,NE,55.94307727546256,-3.187245590342736,154.03460232867968,476.83760376786086
55.94307727546256,-3.187245590342736,S,55.942777275462554,-3.187245590342736,154.03460232867968,475.58760376786086
55.942777275462554,-3.187245590342736,NNW,55.94305443932231,-3.1873603953724454,154.03460232867968,474.33760376786086
55.94305443932231,-3.1873603953724454,SE,55.942842307287954,-3.1871482633380896,154.03460232867968,473.08760376786086
55.942842307287954,-3.1871482633380896,N,55.94314230728796,-3.1871482633380896,154.03460232867968,471.83760376786086
55.94314230728796,-3.1871482633380896,S,55.942842307287954,-3.1871482633380896,154.03460232867968,470.58760376786086
55.942842307287954,-3.1871482633380896,WNW,55.942957112317664,-3.187425427197843,154.03460232867968,469.33760376786086
55.942957112317664,-3.187425427197843,W,55.942957112317664,-3.1877254271978432,154.03460232867968,468.08760376786086
55.942957112317664,-3.1877254271978432,SE,55.94274498028331,-3.1875132951634875,154.03460232867968,466.83760376786086
55.94274498028331,-3.1875132951634875,ENE,55.94285978531302,-3.187236131303734,154.03460232867968,465.58760376786086
